asset_tag_id,description,purchased_from,purchase_date,brand,cost,model,serial_no,date_created,created_by,device_type,os,risk_category
25-0032,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261862,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0033,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261863,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0034,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261864,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0035,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261865,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0036,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261866,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0037,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261867,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0262,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,HYTERA,$201.50,TC-508U,R244261748,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0263,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,HYTERA,$201.50,TC-508U,R244261749,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0264,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,HYTERA,$201.50,TC-508U,R244261750,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0275,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,HYTERA,$201.50,TC-508U,R244261771,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0276,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,HYTERA,$201.50,TC-508U,R244261772,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0277,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,HYTERA,$201.50,TC-508U,R244261773,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0145,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261681,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0146,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261682,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0147,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261683,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0148,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261684,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0149,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261685,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0150,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261686,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0151,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261687,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0152,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261688,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0153,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261689,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0154,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261690,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0084,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261574,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0085,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261575,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0008,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233538,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0002,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233539,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0003,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233540,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0285,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261901,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0286,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261902,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0287,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261903,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0288,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261904,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0289,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261905,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0290,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261906,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0291,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261907,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0292,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261908,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0293,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261909,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0294,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261910,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0098,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261618,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0099,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261619,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0155,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261731,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0156,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261732,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0157,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261733,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0158,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261734,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0159,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261735,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0160,TC-508U,,2024-07-01,HYTERA,$201.50,TC-508U,R244261736,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0161,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261737,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0162,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261738,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0163,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261739,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0164,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261740,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0075,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261625,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0071,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261621,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0079,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261629,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0080,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261630,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0072,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261622,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0073,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261623,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0074,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261624,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0135,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261721,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0136,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261722,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0137,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261723,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0138,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261724,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0139,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261725,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0235,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261821,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0236,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261822,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0265,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261781,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0266,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261782,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0267,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261783,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0268,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261784,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0269,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261785,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0270,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261786,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0271,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261787,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0272,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261788,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0273,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261789,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0274,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261790,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0305,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261871,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0306,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261872,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0307,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261873,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0308,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261874,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0309,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261875,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0310,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261876,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0311,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261877,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0312,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261878,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0313,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261879,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0314,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261880,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0350,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261716,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0241,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261827,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0242,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261828,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0243,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261829,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0244,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261830,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0076,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261626,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0077,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261627,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0078,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261628,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0124,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261560,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0081,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261571,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0082,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261572,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0083,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261573,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0245,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261651,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0246,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261652,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0247,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261653,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0248,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261654,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0249,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261655,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0250,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261656,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0251,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261657,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0115,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261551,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0116,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261552,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0045,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261705,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0046,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261706,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0047,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261707,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0048,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261708,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0049,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261709,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0050,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261710,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0195,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261671,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0196,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261672,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0197,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261673,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0198,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261674,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0199,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261675,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0200,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261676,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0225,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261661,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0226,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261662,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0227,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261663,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0228,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261664,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0229,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261665,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0230,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261666,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0231,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261667,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0232,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261668,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0233,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261669,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0234,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261670,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0038,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261868,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0039,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261869,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0040,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261870,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0109,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261489,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0201,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261677,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0202,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261678,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0203,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261679,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0204,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261680,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0010,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233532,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0009,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233533,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0001,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233531,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0004,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233534,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0005,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233535,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0006,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233536,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0007,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244233537,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0101,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261481,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0102,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261482,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0133,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261569,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0132,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261568,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0134,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261570,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0021,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261851,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0093,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261613,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0094,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261614,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0095,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261615,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0096,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261616,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0097,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261617,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0237,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261823,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0238,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261824,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0239,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261825,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
25-0240,HYTERA TWO-WAY RADIO TC-508U,,2024-07-09,Hytera,$201.50,TC-508U,R244261826,2024-09-28 17:40,Bryan Shepard,other,unknown,Medium Risk
